timestamp_ms,gnss_time,lat,lon,alt_gps,gnss_fix,gnss_sats,alt_bar,pressure,temperature,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,acc_n,acc_e,acc_d,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,roll,pitch,yaw,flight_state,imu_valid,ekf_valid,bar_valid,attitude_reliable
320018,144153,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,42","2,2618","-4,0772","-1,8633","0,035",0,"0,1397","1,7536","0,0571","7,4087","0,2227","-0,064","0,9478","-0,0482","1,4494","-0,1223","-127,9969","7,8355","62,3057","-4,5","-12,69","-175,23",1,,,,
320118,144153,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,42","2,2618","-4,0772","-1,8669","0,0345",0,"0,1406","1,7313","0,0571","7,4022","0,2129","-0,0508","0,9478","-1,0848","0,5957","-1,5857","-128,6668","7,5448","61,1695","-4,53","-12,67","-175,15",1,,,,
320218,144153,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,42","2,2618","-4,0772","-1,8699","0,0346",0,"0,1411","1,7358","0,0571","7,3854","0,228","-0,0454","0,9448","-0,7189","0,5957","-0,9759","-128,4051","7,2076","61,6508","-4,54","-12,67","-175,12",1,,,,
320318,144153,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,42","2,2618","-4,0772","-1,8725","0,0355",0,"0,1416","1,78","0,0571","7,3729","0,2437","-0,0513","0,9468","0,5006","-0,8067","1,5851","-128,7043","8,8285","63,0089","-4,5","-12,68","-175,16",1,,,,
320594,144153,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,43","2,2618","-4,0772","-1,8498","0,0359",0,"0,1785","1,7987","0,0571","7,3755","0,228","-0,0464","0,939","-0,1701","-0,8677","-0,0613","-128,7155","8,4671","63,2432","-4,45","-12,88","-174,99",1,,,,
320641,144153,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,43","2,2618","-4,0772","-1,8308","0,0356",0,"0,1738","1,7828","0,0571","7,4153","0,2231","-0,0479","0,959","0,1348","1,7543","0,7314","-128,7135","7,2833","62,6748","-4,45","-12,92","-174,94",1,,,,
320741,144153,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,43","2,2618","-4,0772","-1,815","0,0353",0,"0,1684","1,7689","0,0571","7,3697","0,2222","-0,0562","0,9414","0,8665","0,3518","-0,0003","-128,2727","8,2127","62,3327","-4,42","-12,95","-174,86",1,,,,
320841,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,43","2,2618","-4,0772","-1,8018","0,0347",0,"0,1659","1,7393","0,0571","7,4352","0,2236","-0,0557","0,9565","-2,3043","-0,8677","0,3046","-128,9883","8,4431","62,996","-4,31","-12,93","-174,82",1,,,,
320941,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,43","2,2618","-4,0772","-1,7908","0,0348",0,"0,1618","1,7463","0,0571","7,3886","0,2207","-0,0679","0,937","-0,353","-2,0872","-0,3052","-128,9864","7,2593","62,4277","-4,25","-12,97","-174,8",1,,,,
321094,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2618","-4,0772","-1,7815","0,035",0,"0,1581","1,7564","0,0571","7,3371","0,2236","-0,0444","0,9341","-1,0848","-0,5628","0,3046","-129,2571","8,8003","62,7689","-4,27","-13,06","-174,79",1,,,,
321141,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2618","-4,0772","-1,7738","0,035",0,"0,156","1,756","0,0571","7,3453","0,2241","-0,0498","0,9443","-0,8409","0,7787","-2,8662","-127,8655","8,0581","62,6934","-4,29","-13,11","-174,82",1,,,,
321241,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2618","-4,0772","-1,7674","0,0345",0,"0,1555","1,7286","0,0571","7,414","0,2188","-0,0566","0,9575","-1,4506","1,1445","1,3412","-128,4224","7,6487","62,4335","-4,32","-13,12","-174,9",1,,,,
321341,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2618","-4,0772","-1,762","0,0346",0,"0,1541","1,7329","0,0571","7,4175","0,2251","-0,0562","0,9507","1,0494","-0,6848","1,0363","-128,1394","7,2516","62,1522","-4,38","-13,12","-174,92",1,,,,
321441,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2618","-4,0772","-1,7575","0,0351",0,"0,1523","1,761","0,0571","7,3929","0,2329","-0,0454","0,938","-1,1457","0,9006","-0,0613","-128,2687","8,594","62,3527","-4,39","-13,1","-174,89",1,,,,
321594,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2619","-4,0772","-1,7537","0,0356",0,"0,1522","1,7853","0,0571","7,4437","0,2231","-0,0522","0,9556","-2,1823","-1,4774","1,8899","-128,2788","9,0152","62,8811","-4,37","-13,1","-174,88",1,,,,
321641,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2619","-4,0772","-1,7506","0,0354",0,"0,1507","1,7733","0,0571","7,4156","0,2231","-0,0527","0,9429","0,5006","0,6567","2,6826","-128,8337","7,422","62,0528","-4,36","-13,14","-174,79",1,,,,
321741,144154,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2618","-4,0772","-1,748","0,0337",0,"0,15","1,6881","0,0571","7,4147","0,2065","-0,0508","0,9512","0,9274","0,1689","-1,4027","-128,2504","8,9354","61,8642","-4,36","-13,12","-174,65",1,,,,
321841,144155,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2618","-4,0772","-1,7458","0,0338",0,"0,1495","1,694","0,0571","7,4224","0,2148","-0,0635","0,9536","-2,1823","-0,9896","0,0607","-128,568","7,466","62,5541","-4,35","-13,01","-174,6",1,,,,
321941,144155,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,45","2,2618","-4,0772","-1,744","0,0335",0,"0,1487","1,681","0,0571","7,411","0,2129","-0,0527","0,9546","-0,353","-0,075","-1,3418","-128,2798","8,2327","62,587","-4,41","-12,95","-174,61",1,,,,
322094,144155,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,46","2,2618","-4,0772","-1,742","0,034",0,"0,1494","1,7037","0,0571","7,4334","0,2241","-0,0576","0,9556","0,3787","0,5957","0,0607","-128,4162","9,5951","63,0417","-4,48","-12,98","-174,66",1,,,,
322141,144155,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,46","2,2618","-4,0772","-1,7403","0,0343",0,"0,148","1,722","0,0571","7,3883","0,2251","-0,0669","0,936","-0,9628","3,0957","0,9143","-128,1455","8,0541","62,7005","-4,54","-13,02","-174,68",1,,,,
322241,144155,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,46","2,2618","-4,0772","-1,739","0,0352",0,"0,1468","1,7669","0,0571","7,3471","0,2354","-0,0493","0,9331","-1,2677","-0,014","-0,5491","-127,8828","8,4993","63,4761","-4,57",-13,"-174,66",1,,,,
322341,144155,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,46","2,2618","-4,0772","-1,7378","0,0353",0,"0,1465","1,7686","0,0571","7,3468","0,2227","-0,0454","0,9419","-0,0482","-0,8067","-0,3662","-128,9629","8,7645","62,2533","-4,58","-13,02","-174,68",1,,,,
322441,144155,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,46","2,2618","-4,0772","-1,7369","0,0344",0,"0,1466","1,7239","0,0571","7,3686","0,2212","-0,0503","0,9429","-0,9628","-3,7945","4,0241","-128,571","7,8673","62,8283","-4,52","-13,1","-174,73",1,,,,
322771,144155,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,46","2,2618","-4,0772","-1,7609","0,0354",0,"0,1099","1,775","0,0571","7,3583","0,2358","-0,063","0,9458","-0,0482","-0,6848","0,4875","-128,8092","9,7098","62,1726","-4,49","-13,51","-174,32",1,,,,
322818,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,46","2,2618","-4,0772","-1,7809","0,0355",0,"0,117","1,7777","0,0571","7,4234","0,2271","-0,0459","0,9658","-0,0482","-2,0262","-0,0003","-128,854","8,2645","63,1096","-4,48","-13,54","-174,26",1,,,,
322918,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,46","2,2618","-4,0772","-1,7976","0,035",0,"0,1219","1,7531","0,0571","7,4257","0,2241","-0,0625","0,957","-0,475","0,8396","1,1582","-128,7043","8,8285","63,0089","-4,44","-13,62","-174,24",1,,,,
323018,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,46","2,2618","-4,0772","-1,8116","0,0349",0,"0,1252","1,7479","0,0571","7,3928","0,2285","-0,0483","0,9424","0,3177","-1,8433","-1,2808","-129,2429","8,7604","62,2605","-4,39","-13,65","-174,25",1,,,,
323118,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,46","2,2618","-4,0772","-1,8233","0,0345",0,"0,1289","1,7281","0,0571","7,4064","0,2158","-0,0396","0,9487","0,9274","-1,8433","1,2802","-128,1414","8,4354","62,7205","-4,35","-13,7","-174,24",1,,,,
323271,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,48","2,2618","-4,0772","-1,8087","0,0348",0,"0,1672","1,7444","0,0571","7,4023","0,2271","-0,0474","0,9468","0,0128","1,6323","-1,2808","-128,8428","8,6258","62,8754","-4,32","-13,68","-174,18",1,,,,
323318,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,48","2,2619","-4,0772","-1,7965","0,035",0,"0,1637","1,7548","0,0571","7,4024","0,2266","-0,0596","0,9482","-0,6579","0,5348","-0,854","-128,7054","8,0459","62,7148","-4,32","-13,59","-174,16",1,,,,
323418,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,48","2,2619","-4,0772","-1,7863","0,0353",0,"0,1607","1,7712","0,0571","7,3988","0,2197","-0,0503","0,9438","-1,3896","-0,8677","-0,671","-128,4386","8,8725","63,5102","-4,32","-13,52","-174,21",1,,,,
323518,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,48","2,2619","-4,0772","-1,7778","0,035",0,"0,1581","1,7555","0,0571","7,3899","0,2236","-0,0522","0,9438","-2,4872","1,8762","4,4509","-128,2585","8,1728","61,8243","-4,38","-13,51","-174,29",1,,,,
323618,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,12","958,62","33,48","2,2619","-4,0772","-1,7707","0,0344",0,"0,1565","1,7239","0,0571","7,4143","0,2183","-0,0605","0,9536","-0,597","0,3518","0,4875","-127,9958","8,6181","62,5998","-4,49","-13,42","-174,17",1,,,,
323771,144156,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,47","2,2619","-4,0772","-1,7891","0,0342",0,"0,1184","1,7137","0,0571","7,3763","0,2173","-0,043","0,9346","1,0494","-0,6238","-2,5613","-128,2626","7,7915","61,8043","-4,52","-13,33","-174,04",1,,,,
323818,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,47","2,2618","-4,0772","-1,8045","0,034",0,"0,1232","1,7045","0,0571","7,3929","0,2168","-0,0405","0,9512","-0,1091","1,0226","2,4387","-127,5744","8,4236","62,452","-4,45","-13,28","-174,05",1,,,,
323918,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,47","2,2618","-4,0772","-1,8174","0,0347",0,"0,1265","1,7415","0,0571","7,3729","0,2266","-0,0444","0,9473","0,4396","-1,0506","-1,3418","-127,9786","8,1769","61,8172","-4,36","-13,23","-174,07",1,,,,
324018,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,47","2,2619","-4,0772","-1,8281","0,0357",0,"0,1294","1,7914","0,0571","7,3639","0,2329","-0,0542","0,9424","-1,2067","1,8762","2,8655","-128,5527","8,2087","62,3398","-4,32","-13,24","-174,11",1,,,,
324118,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,47","2,2619","-4,0772","-1,8371","0,0356",0,"0,1328","1,7826","0,0571","7,4024","0,2227","-0,0435","0,9512","-2,1823","0,1689","-0,5491","-129,1014","8,5618","62,1198","-4,39","-13,22","-174,12",1,,,,
324271,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,47","2,2619","-4,0772","-1,8802","0,0347",0,"0,0834","1,7405","0,0571","7,4297","0,2163","-0,0483","0,9561","-0,6579","3,0957","2,6216","-128,4101","8,7926","62,4933","-4,46","-13,19","-174,16",1,,,,
324318,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,47","2,2619","-4,0772","-1,9162","0,0346",0,"0,0931","1,7334","0,0571","7,4001","0,2202","-0,0571","0,9409","-0,536","0,9006","0,2436","-129,2327","8,3392","61,732","-4,48","-13,13","-174,17",1,,,,
324418,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,47","2,2619","-4,0772","-1,9463","0,0344",0,"0,1019","1,7262","0,0571","7,4025","0,2148","-0,0732","0,9517","-0,1701","-0,136","2,6826","-127,9693","9,722","62,1512","-4,47","-13,04","-174,13",1,,,,
324518,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,47","2,2619","-4,0772","-1,9714","0,0343",0,"0,1094","1,7194","0,0571","7,4176","0,2236","-0,0542","0,9526","-0,414","0,047","0,9143","-128,6647","9,1099","61,7577","-4,49",-13,"-174,05",1,,,,
324618,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,47","2,2619","-4,0772","-1,9924","0,0345",0,"0,1148","1,7291","0,0571","7,3831","0,2202","-0,0537","0,9404","-0,8409","1,8762","0,7924","-129,138","7,8791","63,0968","-4,54","-12,94","-174,02",1,,,,
324909,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,48","2,2619","-4,0772","-1,9744","0,035",0,"0,172","1,7558","0,0571","7,3855","0,2178","-0,0566","0,9473","-2,5482","0,1079","-0,1832","-128,4","8,3714","61,9649","-4,78","-12,87",-174,1,,,,
324956,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,48","2,2619","-4,0772","-1,9593","0,0349",0,"0,1676","1,7499","0,0571","7,3821","0,2222","-0,0557","0,9453","-0,2311","0,3518","-2,1345","-128,1373","8,8167","62,7405","-4,82","-12,86","-174,03",1,,,,
325056,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,48","2,2619","-4,0772","-1,9467","0,0355",0,"0,1644","1,7797","0,0571","7,4065","0,2378","-0,0439","0,9502","-1,5116","1,7543","1,5241","-128,2676","9,3766","62,6468","-4,84","-12,87","-174,15",1,,,,
325156,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,48","2,2619","-4,0772","-1,9361","0,0348",0,"0,1611","1,7454","0,0571","7,3944","0,2246","-0,064","0,9526","0,5616","-0,5018","0,1826","-127,552","9,1462","61,9835","-4,8","-12,85","-174,2",1,,,,
325256,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,48","2,2619","-4,0772","-1,9273","0,0357",0,"0,159","1,7874","0,0571","7,4164","0,2354","-0,04","0,9512","0,6835","-0,3189","0,1216","-128,5344","8,55","61,8514","-4,75","-12,83","-174,2",1,,,,
325409,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9334","0,0359",0,"0,1369","1,7999","0,0571","7,4016","0,2354","-0,0405","0,9404","-0,1091","3,3396","0,3655","-128,1384","8,0341","62,4463","-4,69","-12,83","-174,26",1,,,,
325456,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9385","0,0359",0,"0,1387","1,8023","0,0571","7,4149","0,2295","-0,0513","0,9526","-1,2067","-0,8067","2,5607","-128,1444","8,8366","62,9947","-4,66","-12,78","-174,31",1,,,,
325556,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9428","0,0348",0,"0,1401","1,7436","0,0571","7,4231","0,2168","-0,0605","0,9463","-0,9628","2,0591","-0,0003","-129,0932","9,3244","62,1597","-4,67","-12,69","-174,3",1,,,,
325656,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9463","0,0346",0,"0,1407","1,7329","0,0571","7,405","0,2271","-0,0469","0,9463","-0,2921","-0,6848","-0,3052","-129,2347","9,523","62,3004","-4,7","-12,59","-174,26",1,,,,
325756,144157,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9493","0,034",0,"0,1412","1,705","0,0571","7,3882","0,2173","-0,0713","0,9419","2,086","-1,4165","2,3168","-128,8174","8,9472","62,1327","-4,7","-12,5","-174,2",1,,,,
325909,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,49","2,2619","-4,0772","-1,9383","0,0352",0,"0,1616","1,7663","0,0571","7,3846","0,2339","-0,0537","0,9448","0,3787","0,9616","-0,0003","-129,5635","7,6923","63,2246","-4,66","-12,46","-174,09",1,,,,
325956,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,49","2,2619","-4,0772","-1,9292","0,0355",0,"0,159","1,7802","0,0571","7,3886","0,23","-0,0425","0,9478","-1,2067","1,8762","0,6095","-128,5557","8,6099","62,614","-4,6","-12,45","-174,03",1,,,,
326056,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,49","2,2619","-4,0772","-1,9215","0,0351",0,"0,1572","1,761","0,0571","7,4061","0,2227","-0,0547","0,9507","-1,2677","1,2665","1,768","-128,8458","9,027","63,1495","-4,58","-12,4","-173,98",1,,,,
326156,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,49","2,2619","-4,0772","-1,9151","0,034",0,"0,1556","1,7037","0,0571","7,4199","0,2104","-0,0532","0,9521","-0,9018","-3,7335","-0,9759","-128,3959","8,7527","61,9849","-4,61","-12,37","-173,93",1,,,,
326256,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,49","2,2619","-4,0772","-1,9097","0,0339",0,"0,1535","1,6987","0,0571","7,394","0,2139","-0,0479","0,9424","-0,7189","-0,136","0,4875","-128,6799","8,3673","61,972","-4,65","-12,46","-173,96",1,,,,
326409,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9187","0,0356",0,"0,1332","1,7823","0,0571","7,4262","0,2373","-0,0469","0,9512","-0,8409","-0,014","-1,2198","-128,4","8,3714","61,9649","-4,68","-12,55","-173,99",1,,,,
326456,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9263","0,0352",0,"0,1356","1,7627","0,0571","7,4408","0,2202","-0,0596","0,9556","-0,7189","1,2665","2,6216","-128,5587","9,0112","62,8882","-4,69","-12,57",-174,1,,,,
326556,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9325","0,0364",0,"0,1368","1,8242","0,0571","7,4069","0,248","-0,0615","0,9478","0,6226","1,3274","-0,2442","-129,1227","8,6217","62,8825","-4,72","-12,54","-173,98",1,,,,
326656,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9378","0,0343",0,"0,1381","1,7192","0,0571","7,3985","0,2056","-0,0527","0,9502","0,6226","-0,4409","2,6216","-128,1597","8,094","63,209","-4,7","-12,5","-173,97",1,,,,
326756,144159,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,49","2,2619","-4,0772","-1,9422","0,0352",0,"0,1392","1,7655","0,0571","7,3872","0,2285","-0,0488","0,9512","1,0494","1,9372","0,1826","-127,8543","8,4195","62,4592","-4,65","-12,5","-173,93",1,,,,
327036,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,2619","-4,0772","-1,9328","0,0347",0,"0,1595","1,7395","0,0571","7,3958","0,2212","-0,0518","0,9521","-1,3287","-1,2945","1,829","-128,2544","8,5541","61,8442","-4,56","-12,54","-173,87",1,,,,
327083,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,2619","-4,0772","-1,925","0,0344",0,"0,1574","1,7269","0,0571","7,4051","0,2183","-0,0415","0,9507","-0,9018","0,4738","1,2192","-129,253","9,1816","62,7889","-4,55","-12,56","-173,84",1,,,,
327183,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,2619","-4,0772","-1,9184","0,0358",0,"0,1552","1,796","0,0571","7,3893","0,2349","-0,0581","0,9487","-1,9994","1,5104","-0,671","-129,3996","8,2164","62,6154","-4,54","-12,59","-173,77",1,,,,
327283,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,2619","-4,0772","-1,913","0,0346",0,"0,1536","1,7326","0,0571","7,3897","0,2124","-0,0459","0,9478","-0,7189","-1,4774","0,7924","-129,1156","8,6017","62,6282","-4,52","-12,56","-173,78",1,,,,
327383,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,2619","-4,0772","-1,9084","0,0349",0,"0,1516","1,7482","0,0571","7,3552","0,2231","-0,0576","0,938","-2,3652","-0,5018","1,9509","-129,2734","7,2752","62,689","-4,54","-12,56","-173,78",1,,,,
327536,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,2619","-4,0772","-1,9046","0,0346",0,"0,1509","1,7368","0,0571","7,3747","0,2197","-0,0625","0,9497","-0,353","-0,197","-3,4759","-128,1668","8,114","63,4632","-4,63","-12,61","-173,72",1,,,,
327583,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,2619","-4,0772","-1,9014","0,036",0,"0,151","1,8026","0,0571","7,4248","0,2446","-0,0693","0,9624","-1,6335","0,2909","-0,0003","-128,6789","9,1499","62,2662","-4,72","-12,67","-173,73",1,,,,
327683,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,262","-4,0772","-1,8987","0,0356",0,"0,1503","1,7841","0,0571","7,4303","0,2295","-0,0493","0,9478","-1,0238","-0,5628","1,2192","-128,4112","8,0101","62,1992","-4,78","-12,7","-173,8",1,,,,
327783,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,262","-4,0772","-1,8965","0,0351",0,"0,1492","1,7594","0,0571","7,4035","0,2231","-0,0649","0,9497","0,9274","0,2299","-0,1832","-128,8499","8,6457","63,1296","-4,81","-12,73","-173,81",1,,,,
327883,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,27","958,6","33,5","2,262","-4,0772","-1,8946","0,035",0,"0,1486","1,7539","0,0571","7,4039","0,2329","-0,0493","0,9502","0,6835","-1,5384","-0,4881","-128,5415","8,57","62,1056","-4,76","-12,75","-173,79",1,,,,
328036,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,5","2,262","-4,0772","-1,9283","0,0355",0,"0,0965","1,78","0,0571","7,396","0,2314","-0,0532","0,9434","-0,1701","0,2299","0,2436","-129,9473","9,3521","62,6895","-4,67","-12,8","-173,83",1,,,,
328083,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,5","2,262","-4,0772","-1,9564","0,0356",0,"0,1048","1,7869","0,0571","7,4024","0,229","-0,0566","0,9497","0,2567","0,5957","1,768","-127,8523","7,2357","61,8908","-4,61","-12,84","-173,88",1,,,,
328183,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,5","2,262","-4,0772","-1,9799","0,0352",0,"0,111","1,7664","0,0571","7,3743","0,2295","-0,0654","0,9424","-0,1701","-0,5018","1,768","-127,7128","8,2209","62,3185","-4,56","-12,83","-173,84",1,,,,
328283,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,5","2,262","-4,0772","-1,9995","0,0352",0,"0,1176","1,7653","0,0571","7,4216","0,2227","-0,0542","0,9546","-2,6091","0,1079","-1,5857","-127,55","7,9624","61,4152","-4,55","-12,82","-173,74",1,,,,
328383,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,48","958,58","33,5","2,262","-4,0772","-2,0159","0,0351",0,"0,1219","1,7618","0,0571","7,4044","0,2261","-0,0425","0,9487","0,6226","-1,5994","-0,0003","-127,9928","8,2168","62,3256","-4,59","-12,84","-173,75",1,,,,
328536,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,5","2,262","-4,0772","-2,0079","0,0351",0,"0,1573","1,7622","0,0571","7,3878","0,2251","-0,0415","0,9429","-0,9018","1,9372","0,7314","-128,9558","8,7445","61,9991","-4,58","-12,89","-173,77",1,,,,
328583,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,5","2,262","-4,0772","-2,0011","0,0339",0,"0,1559","1,6997","0,0571","7,4124","0,2036","-0,0566","0,9551","-2,1823","-0,075","1,5851","-128,6931","9,1898","62,7746","-4,57","-12,91","-173,72",1,,,,
328683,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,5","2,262","-4,0772","-1,9955","0,0343",0,"0,1543","1,718","0,0571","7,4113","0,2266","-0,0479","0,9434","-0,1701","0,2909","1,5241","-128,2758","8,614","62,6069","-4,58","-12,87","-173,68",1,,,,
328783,144200,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,5","2,262","-4,0772","-1,9909","0,0342",0,"0,1531","1,7154","0,0571","7,4188","0,2236","-0,0566","0,9468","0,6226","0,9006","-2,0125","-127,8584","8,0382","62,4392","-4,58","-12,84","-173,75",1,,,,
328883,144202,"-21,9416008","-48,95267487","509,1",1,8,"465,35","958,59","33,5","2,262","-4,0772","-1,9869","0,0343",0,"0,1524","1,7202","0,0571","7,4422","0,2227","-0,0493","0,9556","-0,7799","0,2909","1,0973","-128,967","8,3832","62,2334","-4,53","-12,82","-173,87",1,,,,
329216,144202,"-21,9416008","-48,95267487","509,1",1,8,"465,59","958,56","33,51","2,262","-4,0772","-2,0228","0,0347",0,"0,0939","1,741","0,0571","7,4225","0,2168","-0,061","0,9585","-0,536","-1,1726","2,9875","-128,8031","8,9073","61,6242","-4,46","-12,79","-173,95",1,,,,
329263,144202,"-21,9416008","-48,95267487","509,1",1,8,"465,59","958,56","33,51","2,262","-4,0772","-2,0527","0,035",0,"0,1021","1,7553","0,0571","7,4037","0,2275","-0,0615","0,9438","0,0738","-0,5628","0,7924","-128,4","8,3714","61,9649","-4,46","-12,78","-173,9",1,,,,
329363,144202,"-21,9416008","-48,95267487","509,1",1,8,"465,59","958,56","33,51","2,262","-4,0772","-2,0777","0,0346",0,"0,1092","1,7347","0,0571","7,3998","0,2124","-0,0425","0,9409","-0,7189","0,4738","-2,0735","-128,5751","7,486","62,8084","-4,45","-12,8","-173,84",1,,,,
329463,144202,"-21,9416008","-48,95267487","509,1",1,8,"465,59","958,56","33,51","2,262","-4,0772","-2,0986","0,0345",0,"0,1153","1,7315","0,0571","7,4038","0,2212","-0,0425","0,9521","-0,9628","-2,0262","0,4265","-128,2768","7,8314","62,3128","-4,42","-12,78","-173,9",1,,,,
329563,144202,"-21,9416008","-48,95267487","509,1",1,8,"465,59","958,56","33,51","2,262","-4,0772","-2,1161","0,0346",0,"0,1197","1,7356","0,0571","7,3714","0,2163","-0,062","0,9429","-2,5482","0,6567","0,6095","-128,6576","9,09","61,5035","-4,45","-12,8","-173,96",1,,,,
